,candidat,value,Nombre de bureaux de vote parvenus,Nombre d’inscrits ayant voté,Nombre total de votants,Suffrage exprimés valables,Nombre de bureaux de vote,Nombre total d'électeurs d'inscrits,Nombre de votants sur liste additive,Nombre bulletin nuls,commune_id,Unnamed: 0,ID,Name,dep_ID,dep_name,reg_ID,comm_ID,comm_name
6104,Omar Hamidou Tchana,9, 17 ,1787,1816 , 1676, 17,2941 , 29 ,140 ,199,225,6,TILLABERI,54, TILLABERI,6,199,BIBIYERGOU
6105,Mohamed Bazoum,691, 17 ,1787,1816 , 1676, 17,2941 , 29 ,140 ,199,225,6,TILLABERI,54, TILLABERI,6,199,BIBIYERGOU
6106,Oumarou Malam Alma,7, 17 ,1787,1816 , 1676, 17,2941 , 29 ,140 ,199,225,6,TILLABERI,54, TILLABERI,6,199,BIBIYERGOU
6107,Mahamane Hamissou Moumouni,5, 17 ,1787,1816 , 1676, 17,2941 , 29 ,140 ,199,225,6,TILLABERI,54, TILLABERI,6,199,BIBIYERGOU
6108,Salou Djibo,94, 17 ,1787,1816 , 1676, 17,2941 , 29 ,140 ,199,225,6,TILLABERI,54, TILLABERI,6,199,BIBIYERGOU
6109,Nayoussa Nassirou,10, 17 ,1787,1816 , 1676, 17,2941 , 29 ,140 ,199,225,6,TILLABERI,54, TILLABERI,6,199,BIBIYERGOU
6110,Oumarou Abdourahamane,6, 17 ,1787,1816 , 1676, 17,2941 , 29 ,140 ,199,225,6,TILLABERI,54, TILLABERI,6,199,BIBIYERGOU
6111,Albade Abouba,87, 17 ,1787,1816 , 1676, 17,2941 , 29 ,140 ,199,225,6,TILLABERI,54, TILLABERI,6,199,BIBIYERGOU
6112,Sagbo Adolphe,3, 17 ,1787,1816 , 1676, 17,2941 , 29 ,140 ,199,225,6,TILLABERI,54, TILLABERI,6,199,BIBIYERGOU
6113,Idrissa Issoufou,1, 17 ,1787,1816 , 1676, 17,2941 , 29 ,140 ,199,225,6,TILLABERI,54, TILLABERI,6,199,BIBIYERGOU
6114,Amadou Boubacar Cisse,5, 17 ,1787,1816 , 1676, 17,2941 , 29 ,140 ,199,225,6,TILLABERI,54, TILLABERI,6,199,BIBIYERGOU
6115,Ismael Oumarou Ide,1, 17 ,1787,1816 , 1676, 17,2941 , 29 ,140 ,199,225,6,TILLABERI,54, TILLABERI,6,199,BIBIYERGOU
6116,Mounkaila Issa,5, 17 ,1787,1816 , 1676, 17,2941 , 29 ,140 ,199,225,6,TILLABERI,54, TILLABERI,6,199,BIBIYERGOU
6117,Abdallah Souleymane,8, 17 ,1787,1816 , 1676, 17,2941 , 29 ,140 ,199,225,6,TILLABERI,54, TILLABERI,6,199,BIBIYERGOU
6118,Ibrahim Yacoubou,52, 17 ,1787,1816 , 1676, 17,2941 , 29 ,140 ,199,225,6,TILLABERI,54, TILLABERI,6,199,BIBIYERGOU
6119,Abdoulkadri Oumarou Alpha,5, 17 ,1787,1816 , 1676, 17,2941 , 29 ,140 ,199,225,6,TILLABERI,54, TILLABERI,6,199,BIBIYERGOU
6120,Mahamane Ousmane,3575, 59 ,11325,11584 , 10953, 59,16396 , 259 ,631 ,200,226,6,TILLABERI,54, TILLABERI,6,200,DESSA
6121,Hamidou Mamadou Abdou,31, 59 ,11325,11584 , 10953, 59,16396 , 259 ,631 ,200,226,6,TILLABERI,54, TILLABERI,6,200,DESSA
6122,Amadou Ousmane,33, 59 ,11325,11584 , 10953, 59,16396 , 259 ,631 ,200,226,6,TILLABERI,54, TILLABERI,6,200,DESSA
6123,Souleymane Garba,198, 59 ,11325,11584 , 10953, 59,16396 , 259 ,631 ,200,226,6,TILLABERI,54, TILLABERI,6,200,DESSA
6124,Seini Oumarou,2869, 59 ,11325,11584 , 10953, 59,16396 , 259 ,631 ,200,226,6,TILLABERI,54, TILLABERI,6,200,DESSA
6125,Kane Kadaoure Habibou,30, 59 ,11325,11584 , 10953, 59,16396 , 259 ,631 ,200,226,6,TILLABERI,54, TILLABERI,6,200,DESSA
6126,Djibrilla Bare Mainassara,24, 59 ,11325,11584 , 10953, 59,16396 , 259 ,631 ,200,226,6,TILLABERI,54, TILLABERI,6,200,DESSA
6127,Idi Ango Ousmane,99, 59 ,11325,11584 , 10953, 59,16396 , 259 ,631 ,200,226,6,TILLABERI,54, TILLABERI,6,200,DESSA
6128,Hassane Baraze Moussa,101, 59 ,11325,11584 , 10953, 59,16396 , 259 ,631 ,200,226,6,TILLABERI,54, TILLABERI,6,200,DESSA
6129,Mamadou Talata Doulla,53, 59 ,11325,11584 , 10953, 59,16396 , 259 ,631 ,200,226,6,TILLABERI,54, TILLABERI,6,200,DESSA
6130,Ibrahim Gado,31, 59 ,11325,11584 , 10953, 59,16396 , 259 ,631 ,200,226,6,TILLABERI,54, TILLABERI,6,200,DESSA
6131,Amadou Issifou Saidou,30, 59 ,11325,11584 , 10953, 59,16396 , 259 ,631 ,200,226,6,TILLABERI,54, TILLABERI,6,200,DESSA
6132,Intinicar Alhassane,43, 59 ,11325,11584 , 10953, 59,16396 , 259 ,631 ,200,226,6,TILLABERI,54, TILLABERI,6,200,DESSA
6133,Moustapha Mamadou Moustapha,15, 59 ,11325,11584 , 10953, 59,16396 , 259 ,631 ,200,226,6,TILLABERI,54, TILLABERI,6,200,DESSA
6134,Omar Hamidou Tchana,110, 59 ,11325,11584 , 10953, 59,16396 , 259 ,631 ,200,226,6,TILLABERI,54, TILLABERI,6,200,DESSA
6135,Mohamed Bazoum,1064, 59 ,11325,11584 , 10953, 59,16396 , 259 ,631 ,200,226,6,TILLABERI,54, TILLABERI,6,200,DESSA
6136,Oumarou Malam Alma,46, 59 ,11325,11584 , 10953, 59,16396 , 259 ,631 ,200,226,6,TILLABERI,54, TILLABERI,6,200,DESSA
6137,Mahamane Hamissou Moumouni,27, 59 ,11325,11584 , 10953, 59,16396 , 259 ,631 ,200,226,6,TILLABERI,54, TILLABERI,6,200,DESSA
6138,Salou Djibo,1303, 59 ,11325,11584 , 10953, 59,16396 , 259 ,631 ,200,226,6,TILLABERI,54, TILLABERI,6,200,DESSA
6139,Nayoussa Nassirou,72, 59 ,11325,11584 , 10953, 59,16396 , 259 ,631 ,200,226,6,TILLABERI,54, TILLABERI,6,200,DESSA
6140,Oumarou Abdourahamane,46, 59 ,11325,11584 , 10953, 59,16396 , 259 ,631 ,200,226,6,TILLABERI,54, TILLABERI,6,200,DESSA
6141,Albade Abouba,770, 59 ,11325,11584 , 10953, 59,16396 , 259 ,631 ,200,226,6,TILLABERI,54, TILLABERI,6,200,DESSA
6142,Sagbo Adolphe,21, 59 ,11325,11584 , 10953, 59,16396 , 259 ,631 ,200,226,6,TILLABERI,54, TILLABERI,6,200,DESSA
6143,Idrissa Issoufou,22, 59 ,11325,11584 , 10953, 59,16396 , 259 ,631 ,200,226,6,TILLABERI,54, TILLABERI,6,200,DESSA
6144,Amadou Boubacar Cisse,37, 59 ,11325,11584 , 10953, 59,16396 , 259 ,631 ,200,226,6,TILLABERI,54, TILLABERI,6,200,DESSA
6145,Ismael Oumarou Ide,11, 59 ,11325,11584 , 10953, 59,16396 , 259 ,631 ,200,226,6,TILLABERI,54, TILLABERI,6,200,DESSA
6146,Mounkaila Issa,169, 59 ,11325,11584 , 10953, 59,16396 , 259 ,631 ,200,226,6,TILLABERI,54, TILLABERI,6,200,DESSA
6147,Abdallah Souleymane,21, 59 ,11325,11584 , 10953, 59,16396 , 259 ,631 ,200,226,6,TILLABERI,54, TILLABERI,6,200,DESSA
6148,Ibrahim Yacoubou,61, 59 ,11325,11584 , 10953, 59,16396 , 259 ,631 ,200,226,6,TILLABERI,54, TILLABERI,6,200,DESSA
6149,Abdoulkadri Oumarou Alpha,41, 59 ,11325,11584 , 10953, 59,16396 , 259 ,631 ,200,226,6,TILLABERI,54, TILLABERI,6,200,DESSA
6150,Mahamane Ousmane,7034, 104 ,18279,18995 , 18139, 104,26412 , 716 ,856 ,201,227,6,TILLABERI,54, TILLABERI,6,201,KOURTEYE
6151,Hamidou Mamadou Abdou,129, 104 ,18279,18995 , 18139, 104,26412 , 716 ,856 ,201,227,6,TILLABERI,54, TILLABERI,6,201,KOURTEYE
6152,Amadou Ousmane,42, 104 ,18279,18995 , 18139, 104,26412 , 716 ,856 ,201,227,6,TILLABERI,54, TILLABERI,6,201,KOURTEYE
6153,Souleymane Garba,288, 104 ,18279,18995 , 18139, 104,26412 , 716 ,856 ,201,227,6,TILLABERI,54, TILLABERI,6,201,KOURTEYE
6154,Seini Oumarou,1212, 104 ,18279,18995 , 18139, 104,26412 , 716 ,856 ,201,227,6,TILLABERI,54, TILLABERI,6,201,KOURTEYE
6155,Kane Kadaoure Habibou,102, 104 ,18279,18995 , 18139, 104,26412 , 716 ,856 ,201,227,6,TILLABERI,54, TILLABERI,6,201,KOURTEYE
6156,Djibrilla Bare Mainassara,33, 104 ,18279,18995 , 18139, 104,26412 , 716 ,856 ,201,227,6,TILLABERI,54, TILLABERI,6,201,KOURTEYE
6157,Idi Ango Ousmane,136, 104 ,18279,18995 , 18139, 104,26412 , 716 ,856 ,201,227,6,TILLABERI,54, TILLABERI,6,201,KOURTEYE
6158,Hassane Baraze Moussa,295, 104 ,18279,18995 , 18139, 104,26412 , 716 ,856 ,201,227,6,TILLABERI,54, TILLABERI,6,201,KOURTEYE
6159,Mamadou Talata Doulla,32, 104 ,18279,18995 , 18139, 104,26412 , 716 ,856 ,201,227,6,TILLABERI,54, TILLABERI,6,201,KOURTEYE
6160,Ibrahim Gado,66, 104 ,18279,18995 , 18139, 104,26412 , 716 ,856 ,201,227,6,TILLABERI,54, TILLABERI,6,201,KOURTEYE
6161,Amadou Issifou Saidou,33, 104 ,18279,18995 , 18139, 104,26412 , 716 ,856 ,201,227,6,TILLABERI,54, TILLABERI,6,201,KOURTEYE
6162,Intinicar Alhassane,28, 104 ,18279,18995 , 18139, 104,26412 , 716 ,856 ,201,227,6,TILLABERI,54, TILLABERI,6,201,KOURTEYE
6163,Moustapha Mamadou Moustapha,26, 104 ,18279,18995 , 18139, 104,26412 , 716 ,856 ,201,227,6,TILLABERI,54, TILLABERI,6,201,KOURTEYE
6164,Omar Hamidou Tchana,145, 104 ,18279,18995 , 18139, 104,26412 , 716 ,856 ,201,227,6,TILLABERI,54, TILLABERI,6,201,KOURTEYE
6165,Mohamed Bazoum,2197, 104 ,18279,18995 , 18139, 104,26412 , 716 ,856 ,201,227,6,TILLABERI,54, TILLABERI,6,201,KOURTEYE
6166,Oumarou Malam Alma,87, 104 ,18279,18995 , 18139, 104,26412 , 716 ,856 ,201,227,6,TILLABERI,54, TILLABERI,6,201,KOURTEYE
6167,Mahamane Hamissou Moumouni,27, 104 ,18279,18995 , 18139, 104,26412 , 716 ,856 ,201,227,6,TILLABERI,54, TILLABERI,6,201,KOURTEYE
6168,Salou Djibo,3370, 104 ,18279,18995 , 18139, 104,26412 , 716 ,856 ,201,227,6,TILLABERI,54, TILLABERI,6,201,KOURTEYE
6169,Nayoussa Nassirou,60, 104 ,18279,18995 , 18139, 104,26412 , 716 ,856 ,201,227,6,TILLABERI,54, TILLABERI,6,201,KOURTEYE
6170,Oumarou Abdourahamane,65, 104 ,18279,18995 , 18139, 104,26412 , 716 ,856 ,201,227,6,TILLABERI,54, TILLABERI,6,201,KOURTEYE
6171,Albade Abouba,2309, 104 ,18279,18995 , 18139, 104,26412 , 716 ,856 ,201,227,6,TILLABERI,54, TILLABERI,6,201,KOURTEYE
6172,Sagbo Adolphe,37, 104 ,18279,18995 , 18139, 104,26412 , 716 ,856 ,201,227,6,TILLABERI,54, TILLABERI,6,201,KOURTEYE
6173,Idrissa Issoufou,32, 104 ,18279,18995 , 18139, 104,26412 , 716 ,856 ,201,227,6,TILLABERI,54, TILLABERI,6,201,KOURTEYE
6174,Amadou Boubacar Cisse,136, 104 ,18279,18995 , 18139, 104,26412 , 716 ,856 ,201,227,6,TILLABERI,54, TILLABERI,6,201,KOURTEYE
6175,Ismael Oumarou Ide,31, 104 ,18279,18995 , 18139, 104,26412 , 716 ,856 ,201,227,6,TILLABERI,54, TILLABERI,6,201,KOURTEYE
6176,Mounkaila Issa,39, 104 ,18279,18995 , 18139, 104,26412 , 716 ,856 ,201,227,6,TILLABERI,54, TILLABERI,6,201,KOURTEYE
6177,Abdallah Souleymane,20, 104 ,18279,18995 , 18139, 104,26412 , 716 ,856 ,201,227,6,TILLABERI,54, TILLABERI,6,201,KOURTEYE
6178,Ibrahim Yacoubou,96, 104 ,18279,18995 , 18139, 104,26412 , 716 ,856 ,201,227,6,TILLABERI,54, TILLABERI,6,201,KOURTEYE
6179,Abdoulkadri Oumarou Alpha,32, 104 ,18279,18995 , 18139, 104,26412 , 716 ,856 ,201,227,6,TILLABERI,54, TILLABERI,6,201,KOURTEYE
6180,Mahamane Ousmane,750, 51 ,7409,7655 , 7059, 51,11576 , 246 ,596 ,202,228,6,TILLABERI,54, TILLABERI,6,202,SAKOIRA
6181,Hamidou Mamadou Abdou,31, 51 ,7409,7655 , 7059, 51,11576 , 246 ,596 ,202,228,6,TILLABERI,54, TILLABERI,6,202,SAKOIRA
6182,Amadou Ousmane,25, 51 ,7409,7655 , 7059, 51,11576 , 246 ,596 ,202,228,6,TILLABERI,54, TILLABERI,6,202,SAKOIRA
6183,Souleymane Garba,114, 51 ,7409,7655 , 7059, 51,11576 , 246 ,596 ,202,228,6,TILLABERI,54, TILLABERI,6,202,SAKOIRA
6184,Seini Oumarou,2337, 51 ,7409,7655 , 7059, 51,11576 , 246 ,596 ,202,228,6,TILLABERI,54, TILLABERI,6,202,SAKOIRA
6185,Kane Kadaoure Habibou,24, 51 ,7409,7655 , 7059, 51,11576 , 246 ,596 ,202,228,6,TILLABERI,54, TILLABERI,6,202,SAKOIRA
6186,Djibrilla Bare Mainassara,21, 51 ,7409,7655 , 7059, 51,11576 , 246 ,596 ,202,228,6,TILLABERI,54, TILLABERI,6,202,SAKOIRA
6187,Idi Ango Ousmane,44, 51 ,7409,7655 , 7059, 51,11576 , 246 ,596 ,202,228,6,TILLABERI,54, TILLABERI,6,202,SAKOIRA
6188,Hassane Baraze Moussa,393, 51 ,7409,7655 , 7059, 51,11576 , 246 ,596 ,202,228,6,TILLABERI,54, TILLABERI,6,202,SAKOIRA
6189,Mamadou Talata Doulla,32, 51 ,7409,7655 , 7059, 51,11576 , 246 ,596 ,202,228,6,TILLABERI,54, TILLABERI,6,202,SAKOIRA
6190,Ibrahim Gado,24, 51 ,7409,7655 , 7059, 51,11576 , 246 ,596 ,202,228,6,TILLABERI,54, TILLABERI,6,202,SAKOIRA
6191,Amadou Issifou Saidou,39, 51 ,7409,7655 , 7059, 51,11576 , 246 ,596 ,202,228,6,TILLABERI,54, TILLABERI,6,202,SAKOIRA
6192,Intinicar Alhassane,18, 51 ,7409,7655 , 7059, 51,11576 , 246 ,596 ,202,228,6,TILLABERI,54, TILLABERI,6,202,SAKOIRA
6193,Moustapha Mamadou Moustapha,23, 51 ,7409,7655 , 7059, 51,11576 , 246 ,596 ,202,228,6,TILLABERI,54, TILLABERI,6,202,SAKOIRA
6194,Omar Hamidou Tchana,36, 51 ,7409,7655 , 7059, 51,11576 , 246 ,596 ,202,228,6,TILLABERI,54, TILLABERI,6,202,SAKOIRA
6195,Mohamed Bazoum,2106, 51 ,7409,7655 , 7059, 51,11576 , 246 ,596 ,202,228,6,TILLABERI,54, TILLABERI,6,202,SAKOIRA
6196,Oumarou Malam Alma,39, 51 ,7409,7655 , 7059, 51,11576 , 246 ,596 ,202,228,6,TILLABERI,54, TILLABERI,6,202,SAKOIRA
6197,Mahamane Hamissou Moumouni,17, 51 ,7409,7655 , 7059, 51,11576 , 246 ,596 ,202,228,6,TILLABERI,54, TILLABERI,6,202,SAKOIRA
6198,Salou Djibo,421, 51 ,7409,7655 , 7059, 51,11576 , 246 ,596 ,202,228,6,TILLABERI,54, TILLABERI,6,202,SAKOIRA
6199,Nayoussa Nassirou,30, 51 ,7409,7655 , 7059, 51,11576 , 246 ,596 ,202,228,6,TILLABERI,54, TILLABERI,6,202,SAKOIRA
6200,Oumarou Abdourahamane,37, 51 ,7409,7655 , 7059, 51,11576 , 246 ,596 ,202,228,6,TILLABERI,54, TILLABERI,6,202,SAKOIRA
6201,Albade Abouba,113, 51 ,7409,7655 , 7059, 51,11576 , 246 ,596 ,202,228,6,TILLABERI,54, TILLABERI,6,202,SAKOIRA
6202,Sagbo Adolphe,21, 51 ,7409,7655 , 7059, 51,11576 , 246 ,596 ,202,228,6,TILLABERI,54, TILLABERI,6,202,SAKOIRA
6203,Idrissa Issoufou,15, 51 ,7409,7655 , 7059, 51,11576 , 246 ,596 ,202,228,6,TILLABERI,54, TILLABERI,6,202,SAKOIRA
6204,Amadou Boubacar Cisse,18, 51 ,7409,7655 , 7059, 51,11576 , 246 ,596 ,202,228,6,TILLABERI,54, TILLABERI,6,202,SAKOIRA
6205,Ismael Oumarou Ide,21, 51 ,7409,7655 , 7059, 51,11576 , 246 ,596 ,202,228,6,TILLABERI,54, TILLABERI,6,202,SAKOIRA
6206,Mounkaila Issa,13, 51 ,7409,7655 , 7059, 51,11576 , 246 ,596 ,202,228,6,TILLABERI,54, TILLABERI,6,202,SAKOIRA
6207,Abdallah Souleymane,19, 51 ,7409,7655 , 7059, 51,11576 , 246 ,596 ,202,228,6,TILLABERI,54, TILLABERI,6,202,SAKOIRA
6208,Ibrahim Yacoubou,247, 51 ,7409,7655 , 7059, 51,11576 , 246 ,596 ,202,228,6,TILLABERI,54, TILLABERI,6,202,SAKOIRA
6209,Abdoulkadri Oumarou Alpha,31, 51 ,7409,7655 , 7059, 51,11576 , 246 ,596 ,202,228,6,TILLABERI,54, TILLABERI,6,202,SAKOIRA
6210,Mahamane Ousmane,1583, 60 ,8379,8638 , 8065, 60,14286 , 259 ,573 ,203,229,6,TILLABERI,54, TILLABERI,6,203,SINDER
6211,Hamidou Mamadou Abdou,27, 60 ,8379,8638 , 8065, 60,14286 , 259 ,573 ,203,229,6,TILLABERI,54, TILLABERI,6,203,SINDER
6212,Amadou Ousmane,25, 60 ,8379,8638 , 8065, 60,14286 , 259 ,573 ,203,229,6,TILLABERI,54, TILLABERI,6,203,SINDER
6213,Souleymane Garba,102, 60 ,8379,8638 , 8065, 60,14286 , 259 ,573 ,203,229,6,TILLABERI,54, TILLABERI,6,203,SINDER
6214,Seini Oumarou,2107, 60 ,8379,8638 , 8065, 60,14286 , 259 ,573 ,203,229,6,TILLABERI,54, TILLABERI,6,203,SINDER
6215,Kane Kadaoure Habibou,20, 60 ,8379,8638 , 8065, 60,14286 , 259 ,573 ,203,229,6,TILLABERI,54, TILLABERI,6,203,SINDER
6216,Djibrilla Bare Mainassara,11, 60 ,8379,8638 , 8065, 60,14286 , 259 ,573 ,203,229,6,TILLABERI,54, TILLABERI,6,203,SINDER
6217,Idi Ango Ousmane,54, 60 ,8379,8638 , 8065, 60,14286 , 259 ,573 ,203,229,6,TILLABERI,54, TILLABERI,6,203,SINDER
6218,Hassane Baraze Moussa,380, 60 ,8379,8638 , 8065, 60,14286 , 259 ,573 ,203,229,6,TILLABERI,54, TILLABERI,6,203,SINDER
6219,Mamadou Talata Doulla,36, 60 ,8379,8638 , 8065, 60,14286 , 259 ,573 ,203,229,6,TILLABERI,54, TILLABERI,6,203,SINDER
6220,Ibrahim Gado,64, 60 ,8379,8638 , 8065, 60,14286 , 259 ,573 ,203,229,6,TILLABERI,54, TILLABERI,6,203,SINDER
6221,Amadou Issifou Saidou,32, 60 ,8379,8638 , 8065, 60,14286 , 259 ,573 ,203,229,6,TILLABERI,54, TILLABERI,6,203,SINDER
6222,Intinicar Alhassane,10, 60 ,8379,8638 , 8065, 60,14286 , 259 ,573 ,203,229,6,TILLABERI,54, TILLABERI,6,203,SINDER
6223,Moustapha Mamadou Moustapha,11, 60 ,8379,8638 , 8065, 60,14286 , 259 ,573 ,203,229,6,TILLABERI,54, TILLABERI,6,203,SINDER
6224,Omar Hamidou Tchana,44, 60 ,8379,8638 , 8065, 60,14286 , 259 ,573 ,203,229,6,TILLABERI,54, TILLABERI,6,203,SINDER
6225,Mohamed Bazoum,1254, 60 ,8379,8638 , 8065, 60,14286 , 259 ,573 ,203,229,6,TILLABERI,54, TILLABERI,6,203,SINDER
6226,Oumarou Malam Alma,24, 60 ,8379,8638 , 8065, 60,14286 , 259 ,573 ,203,229,6,TILLABERI,54, TILLABERI,6,203,SINDER
6227,Mahamane Hamissou Moumouni,19, 60 ,8379,8638 , 8065, 60,14286 , 259 ,573 ,203,229,6,TILLABERI,54, TILLABERI,6,203,SINDER
6228,Salou Djibo,1463, 60 ,8379,8638 , 8065, 60,14286 , 259 ,573 ,203,229,6,TILLABERI,54, TILLABERI,6,203,SINDER
6229,Nayoussa Nassirou,23, 60 ,8379,8638 , 8065, 60,14286 , 259 ,573 ,203,229,6,TILLABERI,54, TILLABERI,6,203,SINDER
6230,Oumarou Abdourahamane,18, 60 ,8379,8638 , 8065, 60,14286 , 259 ,573 ,203,229,6,TILLABERI,54, TILLABERI,6,203,SINDER
6231,Albade Abouba,354, 60 ,8379,8638 , 8065, 60,14286 , 259 ,573 ,203,229,6,TILLABERI,54, TILLABERI,6,203,SINDER
6232,Sagbo Adolphe,29, 60 ,8379,8638 , 8065, 60,14286 , 259 ,573 ,203,229,6,TILLABERI,54, TILLABERI,6,203,SINDER
6233,Idrissa Issoufou,11, 60 ,8379,8638 , 8065, 60,14286 , 259 ,573 ,203,229,6,TILLABERI,54, TILLABERI,6,203,SINDER
6234,Amadou Boubacar Cisse,16, 60 ,8379,8638 , 8065, 60,14286 , 259 ,573 ,203,229,6,TILLABERI,54, TILLABERI,6,203,SINDER
6235,Ismael Oumarou Ide,18, 60 ,8379,8638 , 8065, 60,14286 , 259 ,573 ,203,229,6,TILLABERI,54, TILLABERI,6,203,SINDER
6236,Mounkaila Issa,271, 60 ,8379,8638 , 8065, 60,14286 , 259 ,573 ,203,229,6,TILLABERI,54, TILLABERI,6,203,SINDER
6237,Abdallah Souleymane,13, 60 ,8379,8638 , 8065, 60,14286 , 259 ,573 ,203,229,6,TILLABERI,54, TILLABERI,6,203,SINDER
6238,Ibrahim Yacoubou,38, 60 ,8379,8638 , 8065, 60,14286 , 259 ,573 ,203,229,6,TILLABERI,54, TILLABERI,6,203,SINDER
6239,Abdoulkadri Oumarou Alpha,8, 60 ,8379,8638 , 8065, 60,14286 , 259 ,573 ,203,229,6,TILLABERI,54, TILLABERI,6,203,SINDER
6240,Mahamane Ousmane,2494, 64 ,12713,13791 , 12954, 64,20200 , 1078 ,837 ,204,230,6,TILLABERI,54, TILLABERI,6,204,TILLABERI
6241,Hamidou Mamadou Abdou,39, 64 ,12713,13791 , 12954, 64,20200 , 1078 ,837 ,204,230,6,TILLABERI,54, TILLABERI,6,204,TILLABERI
6242,Amadou Ousmane,36, 64 ,12713,13791 , 12954, 64,20200 , 1078 ,837 ,204,230,6,TILLABERI,54, TILLABERI,6,204,TILLABERI
6243,Souleymane Garba,160, 64 ,12713,13791 , 12954, 64,20200 , 1078 ,837 ,204,230,6,TILLABERI,54, TILLABERI,6,204,TILLABERI
6244,Seini Oumarou,5101, 64 ,12713,13791 , 12954, 64,20200 , 1078 ,837 ,204,230,6,TILLABERI,54, TILLABERI,6,204,TILLABERI
6245,Kane Kadaoure Habibou,83, 64 ,12713,13791 , 12954, 64,20200 , 1078 ,837 ,204,230,6,TILLABERI,54, TILLABERI,6,204,TILLABERI
6246,Djibrilla Bare Mainassara,46, 64 ,12713,13791 , 12954, 64,20200 , 1078 ,837 ,204,230,6,TILLABERI,54, TILLABERI,6,204,TILLABERI
6247,Idi Ango Ousmane,59, 64 ,12713,13791 , 12954, 64,20200 , 1078 ,837 ,204,230,6,TILLABERI,54, TILLABERI,6,204,TILLABERI
6248,Hassane Baraze Moussa,288, 64 ,12713,13791 , 12954, 64,20200 , 1078 ,837 ,204,230,6,TILLABERI,54, TILLABERI,6,204,TILLABERI
6249,Mamadou Talata Doulla,49, 64 ,12713,13791 , 12954, 64,20200 , 1078 ,837 ,204,230,6,TILLABERI,54, TILLABERI,6,204,TILLABERI
6250,Ibrahim Gado,34, 64 ,12713,13791 , 12954, 64,20200 , 1078 ,837 ,204,230,6,TILLABERI,54, TILLABERI,6,204,TILLABERI
6251,Amadou Issifou Saidou,61, 64 ,12713,13791 , 12954, 64,20200 , 1078 ,837 ,204,230,6,TILLABERI,54, TILLABERI,6,204,TILLABERI
6252,Intinicar Alhassane,41, 64 ,12713,13791 , 12954, 64,20200 , 1078 ,837 ,204,230,6,TILLABERI,54, TILLABERI,6,204,TILLABERI
6253,Moustapha Mamadou Moustapha,28, 64 ,12713,13791 , 12954, 64,20200 , 1078 ,837 ,204,230,6,TILLABERI,54, TILLABERI,6,204,TILLABERI
6254,Omar Hamidou Tchana,80, 64 ,12713,13791 , 12954, 64,20200 , 1078 ,837 ,204,230,6,TILLABERI,54, TILLABERI,6,204,TILLABERI
6255,Mohamed Bazoum,2423, 64 ,12713,13791 , 12954, 64,20200 , 1078 ,837 ,204,230,6,TILLABERI,54, TILLABERI,6,204,TILLABERI
6256,Oumarou Malam Alma,100, 64 ,12713,13791 , 12954, 64,20200 , 1078 ,837 ,204,230,6,TILLABERI,54, TILLABERI,6,204,TILLABERI
6257,Mahamane Hamissou Moumouni,28, 64 ,12713,13791 , 12954, 64,20200 , 1078 ,837 ,204,230,6,TILLABERI,54, TILLABERI,6,204,TILLABERI
6258,Salou Djibo,518, 64 ,12713,13791 , 12954, 64,20200 , 1078 ,837 ,204,230,6,TILLABERI,54, TILLABERI,6,204,TILLABERI
6259,Nayoussa Nassirou,39, 64 ,12713,13791 , 12954, 64,20200 , 1078 ,837 ,204,230,6,TILLABERI,54, TILLABERI,6,204,TILLABERI
6260,Oumarou Abdourahamane,43, 64 ,12713,13791 , 12954, 64,20200 , 1078 ,837 ,204,230,6,TILLABERI,54, TILLABERI,6,204,TILLABERI
6261,Albade Abouba,551, 64 ,12713,13791 , 12954, 64,20200 , 1078 ,837 ,204,230,6,TILLABERI,54, TILLABERI,6,204,TILLABERI
6262,Sagbo Adolphe,9, 64 ,12713,13791 , 12954, 64,20200 , 1078 ,837 ,204,230,6,TILLABERI,54, TILLABERI,6,204,TILLABERI
6263,Idrissa Issoufou,18, 64 ,12713,13791 , 12954, 64,20200 , 1078 ,837 ,204,230,6,TILLABERI,54, TILLABERI,6,204,TILLABERI
6264,Amadou Boubacar Cisse,20, 64 ,12713,13791 , 12954, 64,20200 , 1078 ,837 ,204,230,6,TILLABERI,54, TILLABERI,6,204,TILLABERI
6265,Ismael Oumarou Ide,21, 64 ,12713,13791 , 12954, 64,20200 , 1078 ,837 ,204,230,6,TILLABERI,54, TILLABERI,6,204,TILLABERI
6266,Mounkaila Issa,95, 64 ,12713,13791 , 12954, 64,20200 , 1078 ,837 ,204,230,6,TILLABERI,54, TILLABERI,6,204,TILLABERI
6267,Abdallah Souleymane,24, 64 ,12713,13791 , 12954, 64,20200 , 1078 ,837 ,204,230,6,TILLABERI,54, TILLABERI,6,204,TILLABERI
6268,Ibrahim Yacoubou,438, 64 ,12713,13791 , 12954, 64,20200 , 1078 ,837 ,204,230,6,TILLABERI,54, TILLABERI,6,204,TILLABERI
6269,Abdoulkadri Oumarou Alpha,28, 64 ,12713,13791 , 12954, 64,20200 , 1078 ,837 ,204,230,6,TILLABERI,54, TILLABERI,6,204,TILLABERI
6270,Mahamane Ousmane,872, 121 ,15387,15560 , 14361, 161,27124 , 173 ,1199 ,205,231,6,TILLABERI,55, TORODI,6,205,MAKALONDI
